image,label,file_name,fold
96f2c3b4-38e4-40b7-9329-f3baa88c9eac.jpg,1,E:\second-competition\data\train_data\train_image\96f2c3b4-38e4-40b7-9329-f3baa88c9eac.jpg,4
9727d581-ee15-4ee1-9307-ba44e3a6203c.jpg,1,E:\second-competition\data\train_data\train_image\9727d581-ee15-4ee1-9307-ba44e3a6203c.jpg,1
9765c885-fccf-4878-9c04-dcc640d04074.jpg,1,E:\second-competition\data\train_data\train_image\9765c885-fccf-4878-9c04-dcc640d04074.jpg,4
976BE0E9-81DC-41D0-A93E-D58F363EDC26.png,1,E:\second-competition\data\train_data\train_image\976BE0E9-81DC-41D0-A93E-D58F363EDC26.png,4
97f84617-a0ff-490c-a0ce-a268adca9fe6.jpg,1,E:\second-competition\data\train_data\train_image\97f84617-a0ff-490c-a0ce-a268adca9fe6.jpg,4
9846c7e6-2b4d-494e-99d1-a0fcc2f7fce5.jpg,1,E:\second-competition\data\train_data\train_image\9846c7e6-2b4d-494e-99d1-a0fcc2f7fce5.jpg,1
9887c6b9-e113-4646-82d7-51c8ea5b5e27.jpg,1,E:\second-competition\data\train_data\train_image\9887c6b9-e113-4646-82d7-51c8ea5b5e27.jpg,0
9b46cad3-e3d5-4c1b-9ad0-f5e6db22c7d5.jpg,1,E:\second-competition\data\train_data\train_image\9b46cad3-e3d5-4c1b-9ad0-f5e6db22c7d5.jpg,1
9c0b9e07-c8f6-4d2a-bfba-3d7d6aa444c5.jpg,1,E:\second-competition\data\train_data\train_image\9c0b9e07-c8f6-4d2a-bfba-3d7d6aa444c5.jpg,2
9c0c0568-aa13-4029-a2fa-1e95860c80b3.jpg,1,E:\second-competition\data\train_data\train_image\9c0c0568-aa13-4029-a2fa-1e95860c80b3.jpg,3
9eec050f-05cb-4d84-a354-82cc2b047801.jpg,1,E:\second-competition\data\train_data\train_image\9eec050f-05cb-4d84-a354-82cc2b047801.jpg,3
9f520d91-4da9-42eb-8011-ff7efe5e50b3.jpg,1,E:\second-competition\data\train_data\train_image\9f520d91-4da9-42eb-8011-ff7efe5e50b3.jpg,3
9F63724E-34A0-46A3-8493-593EC6928F06.png,1,E:\second-competition\data\train_data\train_image\9F63724E-34A0-46A3-8493-593EC6928F06.png,0
a136766e-eaac-4ea4-a87f-64a27fd91649.jpg,1,E:\second-competition\data\train_data\train_image\a136766e-eaac-4ea4-a87f-64a27fd91649.jpg,4
a14a1c1b-20dd-49d0-9e2d-60aa078f14e8.jpg,1,E:\second-competition\data\train_data\train_image\a14a1c1b-20dd-49d0-9e2d-60aa078f14e8.jpg,4
a25e2843-807c-4b23-8732-fa2c3dc7e5ac.jpg,1,E:\second-competition\data\train_data\train_image\a25e2843-807c-4b23-8732-fa2c3dc7e5ac.jpg,0
a294008e-c34e-4cd0-bbf6-2bb3bc8cf5b6.jpg,1,E:\second-competition\data\train_data\train_image\a294008e-c34e-4cd0-bbf6-2bb3bc8cf5b6.jpg,3
a3159ea1-5fdc-4564-9647-ec835d5eebc0.jpg,1,E:\second-competition\data\train_data\train_image\a3159ea1-5fdc-4564-9647-ec835d5eebc0.jpg,0
a33a43ec-e829-470f-b32a-2c5c0ca020b5.jpg,1,E:\second-competition\data\train_data\train_image\a33a43ec-e829-470f-b32a-2c5c0ca020b5.jpg,2
a3484861-bec5-42f9-b458-c88f60b66ed4.jpg,1,E:\second-competition\data\train_data\train_image\a3484861-bec5-42f9-b458-c88f60b66ed4.jpg,0
a4511bec-7b2e-4ed2-affe-e291979e47aa.jpg,1,E:\second-competition\data\train_data\train_image\a4511bec-7b2e-4ed2-affe-e291979e47aa.jpg,4
a52d07ac-7d01-429f-84ec-43329a4c474f.jpg,1,E:\second-competition\data\train_data\train_image\a52d07ac-7d01-429f-84ec-43329a4c474f.jpg,2
a8361b72-2c8a-49dd-ad13-0e5de64853f5.jpg,1,E:\second-competition\data\train_data\train_image\a8361b72-2c8a-49dd-ad13-0e5de64853f5.jpg,3
A895C1C3-35F3-4CCC-A4E2-E25B46894455.png,1,E:\second-competition\data\train_data\train_image\A895C1C3-35F3-4CCC-A4E2-E25B46894455.png,4
a983bce2-9cc4-429b-a717-6727a85039d4.jpg,1,E:\second-competition\data\train_data\train_image\a983bce2-9cc4-429b-a717-6727a85039d4.jpg,2
aac400ec-3aa8-4f74-a9c5-861efe2f452f.jpg,1,E:\second-competition\data\train_data\train_image\aac400ec-3aa8-4f74-a9c5-861efe2f452f.jpg,1
aad0adea-2e0c-4ff5-bb94-6c689cd07f61.jpg,1,E:\second-competition\data\train_data\train_image\aad0adea-2e0c-4ff5-bb94-6c689cd07f61.jpg,2
ab01407a-b55f-4467-a082-28220c7cd0fd.jpg,1,E:\second-competition\data\train_data\train_image\ab01407a-b55f-4467-a082-28220c7cd0fd.jpg,2
ab2b7963-6c3a-4783-a659-bc7aa0d713d4.jpg,1,E:\second-competition\data\train_data\train_image\ab2b7963-6c3a-4783-a659-bc7aa0d713d4.jpg,4
ab76f09f-dbab-441a-a056-1828add06186.jpg,1,E:\second-competition\data\train_data\train_image\ab76f09f-dbab-441a-a056-1828add06186.jpg,4
ac39e7d2-92d0-4a38-b95f-7baf86cfd3bd.jpg,1,E:\second-competition\data\train_data\train_image\ac39e7d2-92d0-4a38-b95f-7baf86cfd3bd.jpg,1
AD6F87C1-BC05-41E1-94CF-81B355A1129A.png,1,E:\second-competition\data\train_data\train_image\AD6F87C1-BC05-41E1-94CF-81B355A1129A.png,4
ad8f8783-b17c-4fb8-b680-f5b43960cc20.jpg,1,E:\second-competition\data\train_data\train_image\ad8f8783-b17c-4fb8-b680-f5b43960cc20.jpg,1
ae4251ad-c737-4c59-8c47-540d6cd4dabc.jpg,1,E:\second-competition\data\train_data\train_image\ae4251ad-c737-4c59-8c47-540d6cd4dabc.jpg,0
ae44f869-c578-42c7-8935-f4cd27285aff.jpg,1,E:\second-competition\data\train_data\train_image\ae44f869-c578-42c7-8935-f4cd27285aff.jpg,3
b024bcaa-f475-4690-bd83-b4e3109e0770.jpg,1,E:\second-competition\data\train_data\train_image\b024bcaa-f475-4690-bd83-b4e3109e0770.jpg,2
b20d86c2-863b-44c6-9015-efc83586ab39.jpg,1,E:\second-competition\data\train_data\train_image\b20d86c2-863b-44c6-9015-efc83586ab39.jpg,0
b3fb62f5-ceb5-4f4d-8697-3d47b38ae5a8.jpg,1,E:\second-competition\data\train_data\train_image\b3fb62f5-ceb5-4f4d-8697-3d47b38ae5a8.jpg,2
b406b9f2-4541-4842-a5b4-80e3f9408d5b.jpg,1,E:\second-competition\data\train_data\train_image\b406b9f2-4541-4842-a5b4-80e3f9408d5b.jpg,4
b425500c-bf1f-4a7d-947b-deaa91f99cec.jpg,1,E:\second-competition\data\train_data\train_image\b425500c-bf1f-4a7d-947b-deaa91f99cec.jpg,2
b5682664-09ad-4dbd-9923-d6612f1ae680.jpg,1,E:\second-competition\data\train_data\train_image\b5682664-09ad-4dbd-9923-d6612f1ae680.jpg,0
b58e3426-f9d0-4057-b15b-3a10f047022d.jpg,1,E:\second-competition\data\train_data\train_image\b58e3426-f9d0-4057-b15b-3a10f047022d.jpg,4
b58e7e18-e262-4a05-867f-36022e544dd3.jpg,1,E:\second-competition\data\train_data\train_image\b58e7e18-e262-4a05-867f-36022e544dd3.jpg,4
b663b923-f678-4282-bab1-8adc6823dae2.jpg,1,E:\second-competition\data\train_data\train_image\b663b923-f678-4282-bab1-8adc6823dae2.jpg,1
b66f5d2a-c009-4c6e-8812-0f04489e8573.jpg,1,E:\second-competition\data\train_data\train_image\b66f5d2a-c009-4c6e-8812-0f04489e8573.jpg,3
b8101658-c30d-4b58-99fc-72e25c9de276.jpg,1,E:\second-competition\data\train_data\train_image\b8101658-c30d-4b58-99fc-72e25c9de276.jpg,0
b8af699b-8cb3-4929-88ec-62460065c6f6.jpg,1,E:\second-competition\data\train_data\train_image\b8af699b-8cb3-4929-88ec-62460065c6f6.jpg,3
b8c1a6d6-bb17-4f75-85b6-3bf915e54254.jpg,1,E:\second-competition\data\train_data\train_image\b8c1a6d6-bb17-4f75-85b6-3bf915e54254.jpg,4
b9097ac9-b841-4b0c-9567-bd0ee82609a5.jpg,1,E:\second-competition\data\train_data\train_image\b9097ac9-b841-4b0c-9567-bd0ee82609a5.jpg,4
B93E9D93-00DB-4EAA-B21F-AAC6AB813E23.png,1,E:\second-competition\data\train_data\train_image\B93E9D93-00DB-4EAA-B21F-AAC6AB813E23.png,3
bafda097-19b5-406c-9a75-2f2970c9bd25.jpg,1,E:\second-competition\data\train_data\train_image\bafda097-19b5-406c-9a75-2f2970c9bd25.jpg,0
BB174B0A-148D-4476-8036-9BA80E209A1F.png,1,E:\second-competition\data\train_data\train_image\BB174B0A-148D-4476-8036-9BA80E209A1F.png,0
bb60d741-ce6c-49b0-bac7-c1dce5fd03e1.jpg,1,E:\second-competition\data\train_data\train_image\bb60d741-ce6c-49b0-bac7-c1dce5fd03e1.jpg,1
bd4236a8-b8c5-49a6-b70f-fac20a373b79.jpg,1,E:\second-competition\data\train_data\train_image\bd4236a8-b8c5-49a6-b70f-fac20a373b79.jpg,4
bdd14c81-9f15-4aa8-b78d-f0bc9c6457b8.jpg,1,E:\second-competition\data\train_data\train_image\bdd14c81-9f15-4aa8-b78d-f0bc9c6457b8.jpg,4
bed599c5-bda3-4e35-959a-603205e5d36b.jpg,1,E:\second-competition\data\train_data\train_image\bed599c5-bda3-4e35-959a-603205e5d36b.jpg,3
beed9ad9-7922-44db-828e-2c381d701e3c.jpg,1,E:\second-competition\data\train_data\train_image\beed9ad9-7922-44db-828e-2c381d701e3c.jpg,2
bf607bf8-fc7e-4d0a-90ab-a02a552417e4.jpg,1,E:\second-competition\data\train_data\train_image\bf607bf8-fc7e-4d0a-90ab-a02a552417e4.jpg,0
bf763b48-cb22-4ce9-9a53-df782ac37c34.jpg,1,E:\second-competition\data\train_data\train_image\bf763b48-cb22-4ce9-9a53-df782ac37c34.jpg,3
bfcbe369-0de4-409c-8d58-c607fff9cd3f.jpg,1,E:\second-competition\data\train_data\train_image\bfcbe369-0de4-409c-8d58-c607fff9cd3f.jpg,2
C0A6C788-2C6A-4C18-9C81-A49F265F2D32.png,1,E:\second-competition\data\train_data\train_image\C0A6C788-2C6A-4C18-9C81-A49F265F2D32.png,3
c0c2d33e-571e-4550-b856-9fec6d9c9956.jpg,1,E:\second-competition\data\train_data\train_image\c0c2d33e-571e-4550-b856-9fec6d9c9956.jpg,3
c38461c4-be86-4529-bf4a-af9ec3be79dd.jpg,1,E:\second-competition\data\train_data\train_image\c38461c4-be86-4529-bf4a-af9ec3be79dd.jpg,3
c3f30d6a-84b4-42f1-8e93-ba6ae7f12b1c.jpg,1,E:\second-competition\data\train_data\train_image\c3f30d6a-84b4-42f1-8e93-ba6ae7f12b1c.jpg,0
c446272d-5f11-4144-b3f6-d36199851a1e.jpg,1,E:\second-competition\data\train_data\train_image\c446272d-5f11-4144-b3f6-d36199851a1e.jpg,1
c7878f0c-cf6b-4cec-9dae-6dd4f810001c.jpg,1,E:\second-competition\data\train_data\train_image\c7878f0c-cf6b-4cec-9dae-6dd4f810001c.jpg,0
c7c318f8-de1b-4af1-b2d9-7454683a108b.jpg,1,E:\second-competition\data\train_data\train_image\c7c318f8-de1b-4af1-b2d9-7454683a108b.jpg,2
c837cec6-ed9a-469d-afaf-cbc7c781637e.jpg,1,E:\second-competition\data\train_data\train_image\c837cec6-ed9a-469d-afaf-cbc7c781637e.jpg,0
c8e66cc0-2ac1-43c6-95b8-75cf06ab2039.jpg,1,E:\second-competition\data\train_data\train_image\c8e66cc0-2ac1-43c6-95b8-75cf06ab2039.jpg,2
c9135a6f-a863-433a-a767-0ad6ba558b84.jpg,1,E:\second-competition\data\train_data\train_image\c9135a6f-a863-433a-a767-0ad6ba558b84.jpg,1
c96b5559-6af3-4315-99f0-eb3e0c47cf89.jpg,1,E:\second-competition\data\train_data\train_image\c96b5559-6af3-4315-99f0-eb3e0c47cf89.jpg,0
cba4359a-0531-4ef3-a4c3-5fb7031eae86.jpg,1,E:\second-competition\data\train_data\train_image\cba4359a-0531-4ef3-a4c3-5fb7031eae86.jpg,2
ce268468-9275-46dc-a6a1-86f15a5162fb.jpg,1,E:\second-competition\data\train_data\train_image\ce268468-9275-46dc-a6a1-86f15a5162fb.jpg,1
ce4fbc29-1ffe-40a1-92ae-4b48a2ce7272.jpg,1,E:\second-competition\data\train_data\train_image\ce4fbc29-1ffe-40a1-92ae-4b48a2ce7272.jpg,3
ce9936c2-42cc-44ba-98b4-cb0737552993.jpg,1,E:\second-competition\data\train_data\train_image\ce9936c2-42cc-44ba-98b4-cb0737552993.jpg,0
cfbb7a1e-bc59-41ba-ba7f-6902c0a360b8.jpg,1,E:\second-competition\data\train_data\train_image\cfbb7a1e-bc59-41ba-ba7f-6902c0a360b8.jpg,4
d0a40851-e81c-4966-8ada-93cb6e305305.jpg,1,E:\second-competition\data\train_data\train_image\d0a40851-e81c-4966-8ada-93cb6e305305.jpg,0
d15b3f1b-b569-44ad-8784-5f2d2b7d2c6c.jpg,1,E:\second-competition\data\train_data\train_image\d15b3f1b-b569-44ad-8784-5f2d2b7d2c6c.jpg,2
d3c08828-4619-49a9-8097-a71b3c02b7a1.jpg,1,E:\second-competition\data\train_data\train_image\d3c08828-4619-49a9-8097-a71b3c02b7a1.jpg,3
d43ecd78-465a-476a-a8f4-356d4c4fa2e9.jpg,1,E:\second-competition\data\train_data\train_image\d43ecd78-465a-476a-a8f4-356d4c4fa2e9.jpg,4
d4c251f8-d2c9-445f-b79c-47100b02f256.jpg,1,E:\second-competition\data\train_data\train_image\d4c251f8-d2c9-445f-b79c-47100b02f256.jpg,1
dac1b3af-32a4-48d1-90c1-57ea80215463.jpg,1,E:\second-competition\data\train_data\train_image\dac1b3af-32a4-48d1-90c1-57ea80215463.jpg,1
db48d077-98e2-4718-839e-2c8859a0f0da.jpg,1,E:\second-competition\data\train_data\train_image\db48d077-98e2-4718-839e-2c8859a0f0da.jpg,1
dc1665ba-8d5c-4880-8c6b-c87148c30267.jpg,1,E:\second-competition\data\train_data\train_image\dc1665ba-8d5c-4880-8c6b-c87148c30267.jpg,2
dd24e093-0a50-460a-8da1-b37801f887dc.jpg,1,E:\second-competition\data\train_data\train_image\dd24e093-0a50-460a-8da1-b37801f887dc.jpg,0
dd5787b3-0c1f-4c06-b3e4-5a1b8cca3943.jpg,1,E:\second-competition\data\train_data\train_image\dd5787b3-0c1f-4c06-b3e4-5a1b8cca3943.jpg,1
de1fb15f-312c-497e-8025-2c7576f87379.jpg,1,E:\second-competition\data\train_data\train_image\de1fb15f-312c-497e-8025-2c7576f87379.jpg,0
df43b68f-0d08-422e-a9ec-0232148a394a.jpg,1,E:\second-competition\data\train_data\train_image\df43b68f-0d08-422e-a9ec-0232148a394a.jpg,4
E0CAC0CC-2873-40B9-A324-AB64D51421F7.png,1,E:\second-competition\data\train_data\train_image\E0CAC0CC-2873-40B9-A324-AB64D51421F7.png,4
e1ad993b-5e47-4853-a994-b5261da1e457.jpg,1,E:\second-competition\data\train_data\train_image\e1ad993b-5e47-4853-a994-b5261da1e457.jpg,0
e216daba-e839-4f97-aa7f-80779aefe13a.jpg,1,E:\second-competition\data\train_data\train_image\e216daba-e839-4f97-aa7f-80779aefe13a.jpg,1
e480cc37-55b6-411e-aa0b-eca93f077f80.jpg,1,E:\second-competition\data\train_data\train_image\e480cc37-55b6-411e-aa0b-eca93f077f80.jpg,2
e4a51eb0-c2ba-48a1-a434-f89ac5859fc5.jpg,1,E:\second-competition\data\train_data\train_image\e4a51eb0-c2ba-48a1-a434-f89ac5859fc5.jpg,4
e4c68bab-2eca-44e7-82e9-03c6afc872bf.jpg,1,E:\second-competition\data\train_data\train_image\e4c68bab-2eca-44e7-82e9-03c6afc872bf.jpg,2
E5C0E91F-B8BC-4E36-B07D-308A4109BE96.png,1,E:\second-competition\data\train_data\train_image\E5C0E91F-B8BC-4E36-B07D-308A4109BE96.png,4
e69ac08b-6665-4560-8cb8-6b8a8352e84c.jpg,1,E:\second-competition\data\train_data\train_image\e69ac08b-6665-4560-8cb8-6b8a8352e84c.jpg,4
e79d5115-ad55-4f1e-bcab-21089d7d7195.jpg,1,E:\second-competition\data\train_data\train_image\e79d5115-ad55-4f1e-bcab-21089d7d7195.jpg,0
e8ec86f8-da4a-4254-a04c-009dc30eda56.jpg,1,E:\second-competition\data\train_data\train_image\e8ec86f8-da4a-4254-a04c-009dc30eda56.jpg,0
ea3bd97a-1383-4173-8803-b3701d2a5833.jpg,1,E:\second-competition\data\train_data\train_image\ea3bd97a-1383-4173-8803-b3701d2a5833.jpg,2
ea3c9246-bdac-46fd-82cc-0d50974ba8aa.jpg,1,E:\second-competition\data\train_data\train_image\ea3c9246-bdac-46fd-82cc-0d50974ba8aa.jpg,3
ea96ea0e-8b93-4212-a6a5-10ce106df7ce.jpg,1,E:\second-competition\data\train_data\train_image\ea96ea0e-8b93-4212-a6a5-10ce106df7ce.jpg,3
eb1fb528-297a-4e36-85fc-2a055e6624b6.jpg,1,E:\second-competition\data\train_data\train_image\eb1fb528-297a-4e36-85fc-2a055e6624b6.jpg,2
eb3fbc2d-b3aa-4566-bd6f-f1c08e8aae3a.jpg,1,E:\second-competition\data\train_data\train_image\eb3fbc2d-b3aa-4566-bd6f-f1c08e8aae3a.jpg,0
eb819dc6-f536-4133-8a45-2ff383d5da82.jpg,1,E:\second-competition\data\train_data\train_image\eb819dc6-f536-4133-8a45-2ff383d5da82.jpg,0
ebfe64b1-ffb6-4af2-a719-b077e281c9fa.jpg,1,E:\second-competition\data\train_data\train_image\ebfe64b1-ffb6-4af2-a719-b077e281c9fa.jpg,4
ec26d748-b50d-4dfe-be8d-b76224ee2fe7.jpg,1,E:\second-competition\data\train_data\train_image\ec26d748-b50d-4dfe-be8d-b76224ee2fe7.jpg,4
ec40ac30-1293-4ea3-8251-fc312ee9249a.jpg,1,E:\second-competition\data\train_data\train_image\ec40ac30-1293-4ea3-8251-fc312ee9249a.jpg,0
ec698881-db05-4291-8273-6f999b0522bb.jpg,1,E:\second-competition\data\train_data\train_image\ec698881-db05-4291-8273-6f999b0522bb.jpg,2
ec999c2b-e61f-446d-9c37-2c480a39c602.jpg,1,E:\second-competition\data\train_data\train_image\ec999c2b-e61f-446d-9c37-2c480a39c602.jpg,3
ed3a9b7e-5776-4fd1-82ce-3cdcfcccd3cb.jpg,1,E:\second-competition\data\train_data\train_image\ed3a9b7e-5776-4fd1-82ce-3cdcfcccd3cb.jpg,4
ee65f107-2821-4827-863a-55f44418620d.jpg,1,E:\second-competition\data\train_data\train_image\ee65f107-2821-4827-863a-55f44418620d.jpg,2
eee9c33b-c1bc-4623-8adf-4f81e100f4a0.jpg,1,E:\second-competition\data\train_data\train_image\eee9c33b-c1bc-4623-8adf-4f81e100f4a0.jpg,2
ef16a4b0-46a0-4c32-b0cc-899e5e4a1611.jpg,1,E:\second-competition\data\train_data\train_image\ef16a4b0-46a0-4c32-b0cc-899e5e4a1611.jpg,2
EF92C37A-2046-4EB5-8678-400C7D44B91C.png,1,E:\second-competition\data\train_data\train_image\EF92C37A-2046-4EB5-8678-400C7D44B91C.png,1
f037a6c8-3ea4-40a6-b790-428b1e38b35e.jpg,1,E:\second-competition\data\train_data\train_image\f037a6c8-3ea4-40a6-b790-428b1e38b35e.jpg,1
f0e10ef3-f477-4e7e-baa6-c6dbfc26f240.jpg,1,E:\second-competition\data\train_data\train_image\f0e10ef3-f477-4e7e-baa6-c6dbfc26f240.jpg,3
f28ba656-bc83-461a-afd4-f220f5d1a325.jpg,1,E:\second-competition\data\train_data\train_image\f28ba656-bc83-461a-afd4-f220f5d1a325.jpg,2
f697229e-8e7d-47f6-849c-60abb2342734.jpg,1,E:\second-competition\data\train_data\train_image\f697229e-8e7d-47f6-849c-60abb2342734.jpg,4
f93c1efe-0e0d-447f-811d-d5701cd610ea.jpg,1,E:\second-competition\data\train_data\train_image\f93c1efe-0e0d-447f-811d-d5701cd610ea.jpg,0
f93d4398-7dfd-47a1-86b9-01eafa0f8ffc.jpg,1,E:\second-competition\data\train_data\train_image\f93d4398-7dfd-47a1-86b9-01eafa0f8ffc.jpg,3
fa90dfcf-a4c9-46f1-9a1d-a190ef9a68dd.jpg,1,E:\second-competition\data\train_data\train_image\fa90dfcf-a4c9-46f1-9a1d-a190ef9a68dd.jpg,1
faa31837-e22d-4f1f-b8e4-c86115ec9317.jpg,1,E:\second-competition\data\train_data\train_image\faa31837-e22d-4f1f-b8e4-c86115ec9317.jpg,1
fb337e4e-9d0f-43ec-82e8-5d75fd3a6eb5.jpg,1,E:\second-competition\data\train_data\train_image\fb337e4e-9d0f-43ec-82e8-5d75fd3a6eb5.jpg,4
fdc1c682-c16f-4058-9298-8ee1f49ff5ee.jpg,1,E:\second-competition\data\train_data\train_image\fdc1c682-c16f-4058-9298-8ee1f49ff5ee.jpg,1
005e5e68-d425-4d61-970e-2d6727048bb8.jpg,2,E:\second-competition\data\train_data\train_image\005e5e68-d425-4d61-970e-2d6727048bb8.jpg,3
03e9b85a-5847-4e5d-858f-b2eb6d60f192.jpg,2,E:\second-competition\data\train_data\train_image\03e9b85a-5847-4e5d-858f-b2eb6d60f192.jpg,3
04c7b9f5-e947-47c4-895d-b0c676089be2.jpg,2,E:\second-competition\data\train_data\train_image\04c7b9f5-e947-47c4-895d-b0c676089be2.jpg,1
0546ca17-da39-4e03-b3d4-eab7bac0b87f.jpg,2,E:\second-competition\data\train_data\train_image\0546ca17-da39-4e03-b3d4-eab7bac0b87f.jpg,2
05a39afc-0738-46a2-bc40-080cded15d87.jpg,2,E:\second-competition\data\train_data\train_image\05a39afc-0738-46a2-bc40-080cded15d87.jpg,3
05c003dc-481c-4764-9c02-6a454aff3fc6.jpg,2,E:\second-competition\data\train_data\train_image\05c003dc-481c-4764-9c02-6a454aff3fc6.jpg,4
086e3ed9-dbbc-41c2-ba85-3b5d066b25e3.jpg,2,E:\second-competition\data\train_data\train_image\086e3ed9-dbbc-41c2-ba85-3b5d066b25e3.jpg,4
0a57f5f6-377b-42e8-aa3d-291b3bb14809.jpg,2,E:\second-competition\data\train_data\train_image\0a57f5f6-377b-42e8-aa3d-291b3bb14809.jpg,2
0aba1792-b26a-488d-b0fc-67d9696e65f2.jpg,2,E:\second-competition\data\train_data\train_image\0aba1792-b26a-488d-b0fc-67d9696e65f2.jpg,4
0baa7105-7aa1-4eab-abfb-5a2e963cd71b.jpg,2,E:\second-competition\data\train_data\train_image\0baa7105-7aa1-4eab-abfb-5a2e963cd71b.jpg,1
0bbdc20c-5048-44bd-8e06-160333c3bebe.jpg,2,E:\second-competition\data\train_data\train_image\0bbdc20c-5048-44bd-8e06-160333c3bebe.jpg,1
0c59a48c-a7ee-463e-84ae-f05de34a6256.jpg,2,E:\second-competition\data\train_data\train_image\0c59a48c-a7ee-463e-84ae-f05de34a6256.jpg,3
0c9781ac-cf90-477f-92b5-601814942baa.jpg,2,E:\second-competition\data\train_data\train_image\0c9781ac-cf90-477f-92b5-601814942baa.jpg,4
0d293f61-22aa-4568-ad85-997987d60385.jpg,2,E:\second-competition\data\train_data\train_image\0d293f61-22aa-4568-ad85-997987d60385.jpg,2
0d4949fb-562e-4bd3-b32f-99b42486eecd.jpg,2,E:\second-competition\data\train_data\train_image\0d4949fb-562e-4bd3-b32f-99b42486eecd.jpg,2
0dac1047-33a2-4ad4-b2c9-320451db27bf.jpg,2,E:\second-competition\data\train_data\train_image\0dac1047-33a2-4ad4-b2c9-320451db27bf.jpg,0
0e507f47-8fbf-4b31-a610-5d801dc0159a.jpg,2,E:\second-competition\data\train_data\train_image\0e507f47-8fbf-4b31-a610-5d801dc0159a.jpg,0
0e6d8154-408f-4d6c-b82f-4d5014c5260c.jpg,2,E:\second-competition\data\train_data\train_image\0e6d8154-408f-4d6c-b82f-4d5014c5260c.jpg,2
0ec2caa7-62f1-4f3f-a88d-f308075f3f40.jpg,2,E:\second-competition\data\train_data\train_image\0ec2caa7-62f1-4f3f-a88d-f308075f3f40.jpg,2
0f282adc-3159-428c-9a0d-6e46604aa9b7.jpg,2,E:\second-competition\data\train_data\train_image\0f282adc-3159-428c-9a0d-6e46604aa9b7.jpg,2
0f2d5896-b48d-4985-88a9-2eff26e2b40d.jpg,2,E:\second-competition\data\train_data\train_image\0f2d5896-b48d-4985-88a9-2eff26e2b40d.jpg,1
0fc89b71-cf40-4985-8d01-6baf607e984c.jpg,2,E:\second-competition\data\train_data\train_image\0fc89b71-cf40-4985-8d01-6baf607e984c.jpg,0
1099cced-c45a-40a2-84b2-b86a9f686b2b.jpg,2,E:\second-competition\data\train_data\train_image\1099cced-c45a-40a2-84b2-b86a9f686b2b.jpg,3
121d9fb2-a8c9-4b35-a345-9e1f7f73168a.jpg,2,E:\second-competition\data\train_data\train_image\121d9fb2-a8c9-4b35-a345-9e1f7f73168a.jpg,3
1254aebe-6bc0-4e47-b002-bb1732440c36.jpg,2,E:\second-competition\data\train_data\train_image\1254aebe-6bc0-4e47-b002-bb1732440c36.jpg,3
12c583be-4a20-4fdb-9f5a-0debc40a1cf0.jpg,2,E:\second-competition\data\train_data\train_image\12c583be-4a20-4fdb-9f5a-0debc40a1cf0.jpg,4
12f60127-83f4-4f43-a80f-762061d4ab24.jpg,2,E:\second-competition\data\train_data\train_image\12f60127-83f4-4f43-a80f-762061d4ab24.jpg,3
13587eaf-e742-4fa6-b92b-f9c4d309ef94.jpg,2,E:\second-competition\data\train_data\train_image\13587eaf-e742-4fa6-b92b-f9c4d309ef94.jpg,3
1558320593.png,2,E:\second-competition\data\train_data\train_image\1558320593.png,4
1559035804.png,2,E:\second-competition\data\train_data\train_image\1559035804.png,1
1559267469.png,2,E:\second-competition\data\train_data\train_image\1559267469.png,3
1561112942.png,2,E:\second-competition\data\train_data\train_image\1561112942.png,0
1561339689.png,2,E:\second-competition\data\train_data\train_image\1561339689.png,1
16a3dc6a-cdff-4e04-a4a8-fd0f354f3b40.jpg,2,E:\second-competition\data\train_data\train_image\16a3dc6a-cdff-4e04-a4a8-fd0f354f3b40.jpg,1
175cec80-7385-44b1-9d86-b43a210cb925.jpg,2,E:\second-competition\data\train_data\train_image\175cec80-7385-44b1-9d86-b43a210cb925.jpg,1
1815d3e4-aa86-4e7a-a9c0-be0e697b0227.jpg,2,E:\second-competition\data\train_data\train_image\1815d3e4-aa86-4e7a-a9c0-be0e697b0227.jpg,1
183ef8d4-1227-46e0-ad68-a4a04cbce562.jpg,2,E:\second-competition\data\train_data\train_image\183ef8d4-1227-46e0-ad68-a4a04cbce562.jpg,0
1861b59b-b673-4857-880e-5a6872686f7d.jpg,2,E:\second-competition\data\train_data\train_image\1861b59b-b673-4857-880e-5a6872686f7d.jpg,2
195c20ce-bcc9-42f4-a8b7-36b5cbab17e2.jpg,2,E:\second-competition\data\train_data\train_image\195c20ce-bcc9-42f4-a8b7-36b5cbab17e2.jpg,0
1abb93d7-bd8e-46c4-8e28-5d25bc7f03df.jpg,2,E:\second-competition\data\train_data\train_image\1abb93d7-bd8e-46c4-8e28-5d25bc7f03df.jpg,1
1b79deb8-9631-474c-ada2-be7da8495254.jpg,2,E:\second-competition\data\train_data\train_image\1b79deb8-9631-474c-ada2-be7da8495254.jpg,1
1c05245d-e18b-4101-b365-d74ce160a9a3.jpg,2,E:\second-competition\data\train_data\train_image\1c05245d-e18b-4101-b365-d74ce160a9a3.jpg,4
1c1249b1-61fd-4837-9fc1-c5789b40e505.jpg,2,E:\second-competition\data\train_data\train_image\1c1249b1-61fd-4837-9fc1-c5789b40e505.jpg,0
